ï»¿X,Y,FID,AÃ±o,IdAccident,Fecha,Mes,Dia_mes,Dia_semana,Hora,Hora_texto,Hora_aprox,RegiÃ³n,Comuna,Tipo_Accid,Tipo__CONA,Zona,UbicaciÃ³n,Causa__CON,Causa_Acci,Calle_Uno,Calle_Dos,Intersecci,NÃºmero,Ruta,Ubicaci_1,Calzada,Tipo_Calza,Estado_Cal,CondiciÃ³n,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,CUT_REG,CUT_PROV,CUT_COM,REGION,PROVINCIA,COMUNA1,Tipo_direc,Direccion,Lat,Lon,Archivo_Origen
-8132930.15810242,-4416531.28200892,646,2024,1656876,2024/12/10 00:00:00+00,Diciembre,10,Martes,1899/12/30 00:00:00+00,20:30:00,20,REGION BIO BIO,CONCEPCION,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,DEFICIENCIAS VIALES,ANIMALES SUELTOS VIA PUBLICA,ANTONIO TAPIA, ,- ANTONIO TAPIA,300, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"ANTONIO TAPIA 300, ConcepciÃ³n",-36.837865,-73.059355,Moto_2024.csv
-8131623.25614856,-4414363.59576188,651,2024,1657181,2024/12/14 00:00:00+00,Diciembre,14,SÃ¡bado,1899/12/30 00:00:00+00,12:30:00,12,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL PEATON,PEATON CRUZA CALZADA FUERA PASO PEATONES,TUCAPEL, ,- TUCAPEL,748, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"TUCAPEL 748, ConcepciÃ³n",-36.822279,-73.047615,Moto_2024.csv
-8133224.80463096,-4414735.72150529,655,2024,1657398,2024/12/08 00:00:00+00,Diciembre,8,Domingo,1899/12/30 00:00:00+00,21:30:00,21,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,ARTURO PRAT, ,- ARTURO PRAT,1007, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,1,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"ARTURO PRAT 1007, ConcepciÃ³n",-36.824955,-73.062002,Moto_2024.csv
-8131637.19510765,-4413240.38153939,657,2024,1657459,2024/12/10 00:00:00+00,Diciembre,10,Martes,1899/12/30 00:00:00+00,12:35:00,12,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PAICAVI, ,- PAICAVI,1376, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,1,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"PAICAVI 1376, ConcepciÃ³n",-36.814201,-73.04774,Moto_2024.csv
-8132246.25454332,-4413147.88193352,666,2024,1657715,2024/12/13 00:00:00+00,Diciembre,13,Viernes,1899/12/30 00:00:00+00,09:00:00,9,REGION BIO BIO,CONCEPCION,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,TUCAPEL, ,- TUCAPEL,1598, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"TUCAPEL 1598, ConcepciÃ³n",-36.813536,-73.053211,Moto_2024.csv
-8133475.34647743,-4414206.46364435,667,2024,1657746,2024/12/15 00:00:00+00,Diciembre,15,Domingo,1899/12/30 00:00:00+00,21:50:00,21,REGION BIO BIO,CONCEPCION,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,ARTURO PRAT, ,- ARTURO PRAT,1354, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"ARTURO PRAT 1354, ConcepciÃ³n",-36.821149,-73.064252,Moto_2024.csv
-8135743.0617507,-4409167.10333174,668,2024,1657853,2024/12/12 00:00:00+00,Diciembre,12,Jueves,1899/12/30 00:00:00+00,20:00:00,20,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA CURVA HORIZONTAL,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,SANTA MARIA, ,- SANTA MARIA,3177, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"SANTA MARIA 3177, Talcahuano",-36.784902,-73.084623,Moto_2024.csv
-8139141.26140728,-4399035.65058704,678,2024,1658531,2024/12/20 00:00:00+00,Diciembre,20,Viernes,1899/12/30 00:00:00+00,10:30:00,10,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,VALDIVIA, ,- VALDIVIA,96, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"VALDIVIA 96, Talcahuano",-36.711976,-73.11515,Moto_2024.csv
-8135977.5976355,-4410133.88746565,683,2024,1658624,2024/12/18 00:00:00+00,Diciembre,18,MiÃ©rcoles,1899/12/30 00:00:00+00,10:20:00,10,REGION BIO BIO,HUALPEN,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,CRISTOBAL COLON, ,- CRISTOBAL COLON,8481, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Numero,"CRISTOBAL COLON 8481, HualpÃ©n",-36.791857,-73.08673,Moto_2024.csv
-8132540.80789745,-4415971.74715968,686,2024,1658756,2024/12/20 00:00:00+00,Diciembre,20,Viernes,1899/12/30 00:00:00+00,19:40:00,19,REGION BIO BIO,CONCEPCION,COLISION POR ALCANCE,COLISION,URBANA,PUENTE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PUENTE CHACABUCO, ,- PUENTE CHACABUCO,1, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"PUENTE CHACABUCO 1, ConcepciÃ³n",-36.833842,-73.055857,Moto_2024.csv
-8138704.66010823,-4409000.15709387,696,2024,1659332,2024/12/25 00:00:00+00,Diciembre,25,MiÃ©rcoles,1899/12/30 00:00:00+00,11:35:00,11,REGION BIO BIO,HUALPEN,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,GRAN BRETANA, ,- GRAN BRETANA,2846, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Numero,"GRAN BRETANA 2846, HualpÃ©n",-36.7837,-73.111228,Moto_2024.csv
-8139408.68882864,-4408709.18776029,709,2024,1660021,2024/12/27 00:00:00+00,Diciembre,27,Viernes,1899/12/30 00:00:00+00,07:30:00,7,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,CAMINO RAMUNTCHO, ,- CAMINO RAMUNTCHO,2501, , ,BIDIRECCIONAL,CONCRETO,REGULAR,SECO,DESPEJADO,0,1,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Numero,"CAMINO RAMUNTCHO 2501, HualpÃ©n",-36.781607,-73.117552,Moto_2024.csv
-8136542.62508074,-4414573.62480321,719,2024,1660452,2024/12/27 00:00:00+00,Diciembre,27,Viernes,1899/12/30 00:00:00+00,19:00:00,19,REGION BIO BIO,HUALPEN,COLISION LATERAL,COLISION,URBANA,PUENTE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PUENTE JUAN PABLO II, ,- PUENTE JUAN PABLO II,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,REGULAR,SECO,DESPEJADO,0,0,0,1,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Numero,"PUENTE JUAN PABLO II 0, HualpÃ©n",-36.823789,-73.091806,Moto_2024.csv
-8137635.78547482,-4401224.05327933,728,2024,1660743,2024/12/28 00:00:00+00,Diciembre,28,SÃ¡bado,1899/12/30 00:00:00+00,19:00:00,19,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,ISLA ROCUANT, ,- ISLA ROCUANT,25, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"ISLA ROCUANT 25, Talcahuano",-36.727734,-73.101626,Moto_2024.csv
-8137378.7842815,-4415662.78865709,746,2024,1661920,2024/12/06 00:00:00+00,Diciembre,6,Viernes,1899/12/30 00:00:00+00,18:30:00,18,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION LATERAL,COLISION,RURAL,PUENTE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,PUENTE JUAN PABLO II, ,- PUENTE JUAN PABLO II,1, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Numero,"PUENTE JUAN PABLO II 1, San Pedro de la Paz",-36.831621,-73.099317,Moto_2024.csv
-8136935.43278004,-4416801.58089766,750,2024,1662241,2024/12/24 00:00:00+00,Diciembre,24,Martes,1899/12/30 00:00:00+00,09:40:00,9,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VICTORIA, ,- VICTORIA,26, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,1,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Numero,"VICTORIA 26, San Pedro de la Paz",-36.839808,-73.095335,Moto_2024.csv
-8138850.91729914,-4416606.01720723,751,2024,1662242,2024/12/23 00:00:00+00,Diciembre,23,Lunes,1899/12/30 00:00:00+00,12:15:00,12,REGION BIO BIO,SAN PEDRO DE LA PAZ,VOLCADURA,VOLCADURA,RURAL,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO, ,LOS BATROS,- LOS BATROS,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,2,0,1,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Numero," , San Pedro de la Paz",-36.838402,-73.112542,Moto_2024.csv
-8141901.09087231,-4423121.31228604,780,2024,1588343,2024/01/07 00:00:00+00,Enero,7,Domingo,1899/12/30 00:00:00+00,10:35:00,10,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION FRONTAL,COLISION,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION, , , ,0,RUTA 160,10,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,1,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Ruta,RUTA 160 km 10,-36.88523,-73.139942,Moto_2024.csv
-8045297.50110365,-4391653.57759359,831,2024,1588758,2024/01/27 00:00:00+00,Enero,27,SÃ¡bado,1899/12/30 00:00:00+00,01:25:00,1,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,RURAL,TRAMO DE VIA RECTA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD, , , ,0,RUTA 152,"3,9",BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Ruta,"RUTA 152 km 3,9",-36.658797,-72.272137,Moto_2024.csv
-8130087.88442063,-4413640.31107109,870,2024,1603479,2024/04/09 00:00:00+00,Abril,9,Martes,1899/12/30 00:00:00+00,10:00:00,10,REGION BIO BIO,CONCEPCION,CHOQUE POSTERIOR,CHOQUE,URBANA,ZONA DE ESPERA ESPECIAL,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,MAIPU, ,- MAIPU,2099, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"MAIPU 2099, ConcepciÃ³n",-36.817077,-73.033822,Moto_2024.csv
-8139809.74956574,-4403488.40527451,872,2024,1626555,2024/07/15 00:00:00+00,Julio,15,Lunes,1899/12/30 00:00:00+00,16:20:00,16,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,GRAN BRETANA, ,- GRAN BRETANA,2120, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"GRAN BRETANA 2120, Talcahuano",-36.744035,-73.121155,Moto_2024.csv
-8134628.54731718,-4407806.03332166,904,2024,1603990,2024/04/06 00:00:00+00,Abril,6,SÃ¡bado,1899/12/30 00:00:00+00,04:00:00,4,REGION BIO BIO,TALCAHUANO,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IFARLE ORIENTE, ,- IFARLE ORIENTE,7421, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"IFARLE ORIENTE 7421, Talcahuano",-36.775109,-73.074612,Moto_2024.csv
-8138560.87058101,-4401887.22285214,906,2024,1603995,2024/04/07 00:00:00+00,Abril,7,Domingo,1899/12/30 00:00:00+00,17:00:00,17,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE SIN SENALIZACION,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,HUALPEN, ,- HUALPEN,101, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"HUALPEN 101, Talcahuano",-36.732509,-73.109936,Moto_2024.csv
-8133283.19039031,-4410617.94718995,927,2024,1604180,2024/04/16 00:00:00+00,Abril,16,Martes,1899/12/30 00:00:00+00,19:42:00,19,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,PAICAVI, ,- PAICAVI,3280, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"PAICAVI 3280, ConcepciÃ³n",-36.795339,-73.062526,Moto_2024.csv
-8139031.91531049,-4395904.70252991,944,2024,1628061,2024/07/24 00:00:00+00,Julio,24,MiÃ©rcoles,1899/12/30 00:00:00+00,09:00:00,9,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,MICHIMALONGO, ,- MICHIMALONGO,3935, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"MICHIMALONGO 3935, Talcahuano",-36.689426,-73.114168,Moto_2024.csv
-8049149.951297,-4391654.4203386,1036,2024,1592549,2024/02/25 00:00:00+00,Febrero,25,Domingo,1899/12/30 00:00:00+00,02:20:00,2,REGION BIO BIO,TALCAHUANO,CHOQUE FRONTAL,CHOQUE,RURAL,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE, , , ,0,RUTA 152,7,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,1,0,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Ruta,RUTA 152 km 7,-36.658803,-72.306744,Moto_2024.csv
-8139382.43765556,-4410932.61675256,1045,2024,1629642,2024/08/07 00:00:00+00,Agosto,7,MiÃ©rcoles,1899/12/30 00:00:00+00,09:30:00,9,REGION BIO BIO,HUALPEN,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,LA RODA, ,- LA RODA,1004, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,1,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Numero,"LA RODA 1004, HualpÃ©n",-36.797603,-73.117316,Moto_2024.csv
-8139897.28111662,-4414812.08617234,1049,2024,1629722,2024/08/09 00:00:00+00,Agosto,9,Viernes,1899/12/30 00:00:00+00,19:30:00,19,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CONTRA SENTIDO DEL TRANSITO,COSTANERA, ,- COSTANERA,477, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"COSTANERA 477, ConcepciÃ³n",-36.825504,-73.121941,Moto_2024.csv
-8130393.96321597,-4423910.58838689,1055,2024,1606120,2024/04/15 00:00:00+00,Abril,15,Lunes,1899/12/30 00:00:00+00,09:30:00,9,REGION BIO BIO,CHIGUAYANTE,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,COSTANERA, ,- COSTANERA,5915, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,1,8,81,8103,BiobÃ­o,ConcepciÃ³n,Chiguayante,Numero,"COSTANERA 5915, Chiguayante",-36.8909,-73.036572,Moto_2024.csv
-8133970.76321794,-4409743.75815253,1056,2024,1629749,2024/08/03 00:00:00+00,Agosto,3,SÃ¡bado,1899/12/30 00:00:00+00,23:00:00,23,REGION BIO BIO,TALCAHUANO,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,SANTA MARIA, ,- SANTA MARIA,3177, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"SANTA MARIA 3177, Talcahuano",-36.78905,-73.068703,Moto_2024.csv
-8126718.0859729,-4414354.78138568,1102,2024,1606699,2024/04/23 00:00:00+00,Abril,23,Martes,1899/12/30 00:00:00+00,15:00:00,15,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,COLLAO, ,- COLLAO,1954, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,2,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"COLLAO 1954, ConcepciÃ³n",-36.822215,-73.003551,Moto_2024.csv
-8124649.84395048,-4413524.25950579,1106,2024,1631080,2024/08/17 00:00:00+00,Agosto,17,SÃ¡bado,1899/12/30 00:00:00+00,13:00:00,13,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,21 DE MAYO, ,- 21 DE MAYO,3225, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"21 DE MAYO 3225, ConcepciÃ³n",-36.816243,-72.984971,Moto_2024.csv
-8140951.03962072,-4418201.50038992,1142,2024,1595441,2024/03/09 00:00:00+00,Marzo,9,SÃ¡bado,1899/12/30 00:00:00+00,07:48:00,7,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION PERPENDICULAR,COLISION,RURAL,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO, , , ,0,RUTA 160,6,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,2,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Ruta,RUTA 160 km 6,-36.849872,-73.131407,Moto_2024.csv
-8137080.60517363,-4406202.88253547,1148,2024,1607216,2024/01/12 00:00:00+00,Enero,12,Viernes,1899/12/30 00:00:00+00,16:00:00,16,REGION BIO BIO,TALCAHUANO,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,DEFICIENCIAS VIALES,ANIMALES SUELTOS VIA PUBLICA,RIO PETROHUE, ,- RIO PETROHUE,658, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"RIO PETROHUE 658, Talcahuano",-36.763573,-73.096639,Moto_2024.csv
-8138501.95943819,-4402911.44652316,1151,2024,1607222,2024/04/18 00:00:00+00,Abril,18,Jueves,1899/12/30 00:00:00+00,17:15:00,17,REGION BIO BIO,TALCAHUANO,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,ALTO HORNO, ,- ALTO HORNO,777, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"ALTO HORNO 777, Talcahuano",-36.739882,-73.109407,Moto_2024.csv
-8140278.0619138,-4404556.44586323,1154,2024,1607224,2024/04/18 00:00:00+00,Abril,18,Jueves,1899/12/30 00:00:00+00,17:35:00,17,REGION BIO BIO,TALCAHUANO,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,GRAN BRETANA, ,- GRAN BRETANA,2910, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"GRAN BRETANA 2910, Talcahuano",-36.751723,-73.125362,Moto_2024.csv
-8132675.4750707,-4411533.62067581,1172,2024,1632143,2024/08/06 00:00:00+00,Agosto,6,Martes,1899/12/30 00:00:00+00,14:50:00,14,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CATALUNA, ,- CATALUNA,2677, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"CATALUNA 2677, ConcepciÃ³n",-36.801926,-73.057067,Moto_2024.csv
-8140977.97985031,-4417864.04770166,1211,2024,1633180,2024/08/28 00:00:00+00,Agosto,28,MiÃ©rcoles,1899/12/30 00:00:00+00,17:00:00,17,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,NUEVA UNO, ,- NUEVA UNO,3460, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Numero,"NUEVA UNO 3460, San Pedro de la Paz",-36.847446,-73.131649,Moto_2024.csv
-8139344.26117053,-4400819.21787305,1226,2024,1607954,2024/04/19 00:00:00+00,Abril,19,Viernes,1899/12/30 00:00:00+00,15:30:00,15,REGION BIO BIO,TALCAHUANO,COLISION POR ALCANCE,COLISION,URBANA,ROTONDA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,PRESIDENTE JORGE ALESSANDRI, ,- PRESIDENTE JORGE ALESSANDRI,5001, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"PRESIDENTE JORGE ALESSANDRI 5001, Talcahuano",-36.724819,-73.116974,Moto_2024.csv
